run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,235,24925,4,"[86.3966, 78.7737, 53.1209, 45.7154, 55.2338]",19.407,0,3
1,236,25026,4,"[86.3966, 78.7737, 53.1209, 45.7154, 55.2338]",19.407,0,3
1,237,25227,99,"[85.625, 78.4941, 52.9424, 45.5324, 54.2671]",22.38,0,4
1,238,25427,68,"[85.7791, 78.3613, 53.5756, 45.7343, 55.0699]",22.375,0,4
1,239,25627,82,"[86.1571, 78.4947, 52.6369, 45.244, 54.804]",22.206,0,4
1,240,25827,82,"[86.1571, 78.4947, 52.6369, 45.244, 54.804]",22.206,0,4
1,241,25928,82,"[86.1571, 78.4947, 52.6369, 45.244, 54.804]",22.206,0,4
1,242,26029,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,243,26130,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,244,26231,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,245,26332,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,246,26433,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,247,26534,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,248,26635,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,249,26736,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,250,26837,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,251,26938,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,252,27039,68,"[85.9643, 78.3771, 53.171, 44.9309, 54.9655]",20.823,0,4
1,253,27140,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,254,27241,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,255,27342,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,256,27443,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,257,27544,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,258,27645,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,259,27746,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,260,27847,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,261,27948,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,262,28049,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,263,28150,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,264,28251,64,"[85.5815, 78.4568, 53.3047, 45.1387, 54.8155]",20.674,0,4
1,265,28352,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,266,28453,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,267,28554,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,268,28655,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,269,28756,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,270,28857,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,271,28958,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,272,29059,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,273,29160,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,274,29261,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,275,29362,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,276,29463,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,277,29564,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,278,29665,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,279,29766,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,280,29867,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
1,281,29968,7,"[85.8798, 78.3278, 53.313, 45.017, 54.7608]",20.321,0,4
