run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,38,3800,93,"[-7.6919, -20.9727, -32.3059, 13.3948, 4.8599, 18.1499, 2.9412, 20.9916, -2.6719, -46.8146, 11.2584, -14.8854, 7.2879, 4.9359, 1.3508, -25.1849, 22.9665, -15.2325, 3.3738, 4.0]",6571.967,0,0
1,39,3900,93,"[-7.6919, -20.9727, -32.3059, 13.3948, 4.8599, 18.1499, 2.9412, 20.9916, -2.6719, -46.8146, 11.2584, -14.8854, 7.2879, 4.9359, 1.3508, -25.1849, 22.9665, -15.2325, 3.3738, 4.0]",6571.967,0,0
1,40,4000,44,"[4.2651, -20.9727, -23.7823, 17.0611, 1.6458, 22.9876, 7.849, 14.9878, -14.6519, 32.1866, 11.5652, -26.3646, 10.126, 5.4713, 0.7739, -30.6261, 22.9212, -15.2325, 10.448, 4.0]",6165.205,0,0
1,41,4100,44,"[4.2651, -20.9727, -23.7823, 17.0611, 1.6458, 22.9876, 7.849, 14.9878, -14.6519, 32.1866, 11.5652, -26.3646, 10.126, 5.4713, 0.7739, -30.6261, 22.9212, -15.2325, 10.448, 4.0]",6165.205,0,0
1,42,4200,44,"[4.2651, -20.9727, -23.7823, 17.0611, 1.6458, 22.9876, 7.849, 14.9878, -14.6519, 32.1866, 11.5652, -26.3646, 10.126, 5.4713, 0.7739, -30.6261, 22.9212, -15.2325, 10.448, 4.0]",6165.205,0,0
1,43,4300,44,"[4.2651, -20.9727, -23.7823, 17.0611, 1.6458, 22.9876, 7.849, 14.9878, -14.6519, 32.1866, 11.5652, -26.3646, 10.126, 5.4713, 0.7739, -30.6261, 22.9212, -15.2325, 10.448, 4.0]",6165.205,0,0
1,44,4400,90,"[-7.6919, -24.0775, -15.6256, 5.1816, -18.049, 22.9876, 11.7025, 14.9878, -14.6519, 44.4178, 11.2584, -11.7005, 6.2302, 4.6919, 0.7109, -32.8086, 10.2498, 5.1814, -13.9444, 9.5114]",6131.509,0,0
1,45,4500,90,"[-7.6919, -24.0775, -15.6256, 5.1816, -18.049, 22.9876, 11.7025, 14.9878, -14.6519, 44.4178, 11.2584, -11.7005, 6.2302, 4.6919, 0.7109, -32.8086, 10.2498, 5.1814, -13.9444, 9.5114]",6131.509,0,0
1,46,4600,90,"[-7.6919, -24.0775, -15.6256, 5.1816, -18.049, 22.9876, 11.7025, 14.9878, -14.6519, 44.4178, 11.2584, -11.7005, 6.2302, 4.6919, 0.7109, -32.8086, 10.2498, 5.1814, -13.9444, 9.5114]",6131.509,0,0
1,47,4700,90,"[-7.6919, -24.0775, -15.6256, 5.1816, -18.049, 22.9876, 11.7025, 14.9878, -14.6519, 44.4178, 11.2584, -11.7005, 6.2302, 4.6919, 0.7109, -32.8086, 10.2498, 5.1814, -13.9444, 9.5114]",6131.509,0,0
1,48,4800,98,"[-7.6919, -22.5986, -15.9867, 5.1816, 0.3671, 17.0018, 10.8756, 14.9878, -21.6257, 44.9826, 18.4355, -11.7005, 6.2302, 4.6919, 6.0712, -32.8086, 10.7525, 7.8574, -13.1165, 8.4553]",6047.252,0,0
1,49,4900,98,"[-7.6919, -22.5986, -15.9867, 5.1816, 0.3671, 17.0018, 10.8756, 14.9878, -21.6257, 44.9826, 18.4355, -11.7005, 6.2302, 4.6919, 6.0712, -32.8086, 10.7525, 7.8574, -13.1165, 8.4553]",6047.252,0,0
1,50,5000,98,"[-7.6919, -22.5986, -15.9867, 5.1816, 0.3671, 17.0018, 10.8756, 14.9878, -21.6257, 44.9826, 18.4355, -11.7005, 6.2302, 4.6919, 6.0712, -32.8086, 10.7525, 7.8574, -13.1165, 8.4553]",6047.252,0,0
1,51,5100,98,"[-7.6919, -22.5986, -15.9867, 5.1816, 0.3671, 17.0018, 10.8756, 14.9878, -21.6257, 44.9826, 18.4355, -11.7005, 6.2302, 4.6919, 6.0712, -32.8086, 10.7525, 7.8574, -13.1165, 8.4553]",6047.252,0,0
1,52,5200,98,"[-7.6919, -22.5986, -15.9867, 5.1816, 0.3671, 17.0018, 10.8756, 14.9878, -21.6257, 44.9826, 18.4355, -11.7005, 6.2302, 4.6919, 6.0712, -32.8086, 10.7525, 7.8574, -13.1165, 8.4553]",6047.252,0,0
1,53,5300,44,"[-7.6919, -22.0847, -15.9867, 5.313, -2.4987, 15.5702, 4.5391, 14.9878, -16.7713, -40.2561, 16.3628, -8.9602, 8.351, 17.1455, 20.231, -27.3011, 14.8472, 7.782, -13.1165, 10.47]",5655.483,0,0
1,54,5400,36,"[-7.6919, -22.0847, -15.9867, 5.313, -2.4987, 15.5702, 4.5391, 14.9878, -16.7713, -40.2561, 16.3628, -8.9602, 1.299, 17.1455, 0.7739, -32.8086, 6.1718, 14.4093, -16.3609, 10.47]",5570.149,0,0
1,55,5500,43,"[-7.6919, -22.0847, -15.9867, 5.313, -2.4987, 15.5702, 4.5391, 8.7876, -16.7713, -40.2561, 16.3628, -8.9602, 1.299, 17.1455, 16.2144, -25.0681, 14.8472, 13.5005, -4.795, 17.3391]",5340.37,0,0
1,56,5600,43,"[-7.6919, -22.0847, -15.9867, 5.313, -2.4987, 15.5702, 4.5391, 8.7876, -16.7713, -40.2561, 16.3628, -8.9602, 1.299, 17.1455, 16.2144, -25.0681, 14.8472, 13.5005, -4.795, 17.3391]",5340.37,0,0
1,57,5700,28,"[-7.6919, -21.4785, -4.6831, 11.8105, -8.1694, 7.7207, 4.5391, 15.3319, -9.631, -42.8151, 12.0343, -3.9236, 0.0897, 3.8651, 9.9603, -34.9491, 14.697, 11.5595, -13.698, 0.6807]",5023.355,0,0
1,58,5800,28,"[-7.6919, -21.4785, -4.6831, 11.8105, -8.1694, 7.7207, 4.5391, 15.3319, -9.631, -42.8151, 12.0343, -3.9236, 0.0897, 3.8651, 9.9603, -34.9491, 14.697, 11.5595, -13.698, 0.6807]",5023.355,0,0
1,59,5900,28,"[-7.6919, -21.4785, -4.6831, 11.8105, -8.1694, 7.7207, 4.5391, 15.3319, -9.631, -42.8151, 12.0343, -3.9236, 0.0897, 3.8651, 9.9603, -34.9491, 14.697, 11.5595, -13.698, 0.6807]",5023.355,0,0
1,60,6000,23,"[-7.6919, -14.5891, -4.6831, 5.313, -2.4987, 15.5702, 3.4913, 4.1544, -19.0736, -40.2561, 16.3628, -4.3715, -12.2953, 7.8783, -3.1005, -31.7204, 14.697, 9.6865, -14.0592, 0.6807]",4608.491,0,0
1,61,6100,37,"[-7.6919, -17.6177, -4.6831, 5.313, -2.4987, 15.5702, 3.4913, 4.1544, -19.0736, -40.2561, 9.4847, -4.3715, -13.4986, 7.8783, -3.1005, -31.7204, 14.697, 9.8463, -14.0592, 0.6807]",4562.406,0,0
1,62,6200,84,"[-10.484, -26.5265, -9.3224, 5.1816, 4.3103, 15.5702, 3.4913, 4.1544, -19.0736, -40.2561, 8.8048, -9.8687, -12.2953, 2.4362, -3.1005, -18.3007, 14.697, 5.3225, -14.0592, 0.6807]",4321.149,0,0
1,63,6300,87,"[-7.6919, -17.6177, -4.6831, 5.313, -2.4987, 16.3418, 3.4913, 4.1544, -19.0736, -31.5396, 9.4847, -4.3715, -13.4986, 7.8783, -2.8167, -31.7204, 12.1384, 4.8056, -13.6568, 0.6807]",3805.877,0,0
1,64,6400,87,"[-7.6919, -17.6177, -4.6831, 5.313, -2.4987, 16.3418, 3.4913, 4.1544, -19.0736, -31.5396, 9.4847, -4.3715, -13.4986, 7.8783, -2.8167, -31.7204, 12.1384, 4.8056, -13.6568, 0.6807]",3805.877,0,0
1,65,6500,87,"[-7.6919, -17.6177, -4.6831, 5.313, -2.4987, 16.3418, 3.4913, 4.1544, -19.0736, -31.5396, 9.4847, -4.3715, -13.4986, 7.8783, -2.8167, -31.7204, 12.1384, 4.8056, -13.6568, 0.6807]",3805.877,0,0
1,66,6600,100,"[-7.6919, -11.7506, -4.6831, 2.3335, -2.4987, 15.5702, 3.4913, 4.1544, -18.7076, -31.5442, 9.4847, -8.9602, 0.0897, 7.9782, 15.2342, -28.7215, 14.697, 5.3225, -14.0592, 0.6807]",3581.116,0,0
1,67,6700,100,"[-7.6919, -11.7506, -4.6831, 2.3335, -2.4987, 15.5702, 3.4913, 4.1544, -18.7076, -31.5442, 9.4847, -8.9602, 0.0897, 7.9782, 15.2342, -28.7215, 14.697, 5.3225, -14.0592, 0.6807]",3581.116,0,0
1,68,6800,100,"[-7.6919, -11.7506, -4.6831, 2.3335, -2.4987, 15.5702, 3.4913, 4.1544, -18.7076, -31.5442, 9.4847, -8.9602, 0.0897, 7.9782, 15.2342, -28.7215, 14.697, 5.3225, -14.0592, 0.6807]",3581.116,0,0
1,69,6900,100,"[-7.6919, -11.7506, -4.6831, 2.3335, -2.4987, 15.5702, 3.4913, 4.1544, -18.7076, -31.5442, 9.4847, -8.9602, 0.0897, 7.9782, 15.2342, -28.7215, 14.697, 5.3225, -14.0592, 0.6807]",3581.116,0,0
1,70,7000,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,71,7100,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,72,7200,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,73,7300,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,74,7400,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,75,7500,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,76,7600,63,"[-0.4739, -14.0852, -6.6515, 1.2732, -0.5062, 14.2562, 3.4913, 4.1544, -17.7917, -37.2682, 12.8914, -14.4943, 6.2302, 12.2495, 19.0669, 6.0, 7.7557, 6.4414, -10.2433, 0.9859]",3355.115,0,0
1,77,7700,52,"[1.3897, -17.6177, -6.5767, 1.0766, 2.0037, 15.5702, -2.7542, 6.186, -17.2682, -33.5913, 13.8136, -3.2667, -13.628, 13.8815, 18.9687, 6.0, 7.4426, 3.845, -9.0128, 2.7167]",3210.093,0,0
1,78,7800,27,"[5.4605, -17.6177, -6.5767, -6.2748, 2.0037, 9.2397, -2.7542, -2.8936, -17.2682, -39.7496, 10.9566, -3.2667, -13.628, 13.8815, 12.1968, 6.0, 3.2387, 8.2189, -3.9556, 3.0673]",3203.387,0,0
1,79,7900,25,"[-2.7515, -17.6177, -6.5767, 1.0766, 4.0116, 8.255, -2.7542, 4.1544, -7.5659, -33.0552, 10.9566, -3.2667, -18.614, 13.8815, 12.1968, 6.0, 3.2387, 8.9716, -3.9556, 3.0673]",2592.029,0,0
1,80,8000,94,"[5.4605, -17.6177, 2.4804, -11.5709, 2.0037, 15.2907, -2.7542, -2.8936, -7.5659, -22.9245, 10.9566, -3.2667, -18.614, 13.8815, 12.1968, 6.0, 3.2387, 8.9716, -3.9556, 3.0673]",2287.485,0,0
1,81,8100,42,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 4.1544, -7.5659, -28.5669, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 3.2387, 8.9716, -3.9556, 3.0673]",2221.546,0,0
1,82,8200,93,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 0.2102, -7.5659, -21.798, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 7.6259, 8.9871, -4.1982, -1.0127]",1904.955,0,0
1,83,8300,93,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 0.2102, -7.5659, -21.798, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 7.6259, 8.9871, -4.1982, -1.0127]",1904.955,0,0
1,84,8400,93,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 0.2102, -7.5659, -21.798, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 7.6259, 8.9871, -4.1982, -1.0127]",1904.955,0,0
1,85,8500,93,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 0.2102, -7.5659, -21.798, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 7.6259, 8.9871, -4.1982, -1.0127]",1904.955,0,0
1,86,8600,93,"[-0.4739, -12.5205, -6.6515, -0.7454, -5.5818, 8.255, -2.7542, 0.2102, -7.5659, -21.798, 10.9566, -2.2805, -18.614, 16.8789, 12.1968, 0.9392, 7.6259, 8.9871, -4.1982, -1.0127]",1904.955,0,0
1,87,8700,56,"[-5.9427, 0.9139, -6.5767, 1.0766, -0.0986, 12.5545, -12.3643, 2.1794, -7.5659, -20.7936, 11.2772, -13.3394, -14.2103, 15.9982, 0.802, 4.2446, 3.2387, 7.495, -2.5738, 3.0673]",1749.776,0,0
1,88,8800,56,"[-5.9427, 0.9139, -6.5767, 1.0766, -0.0986, 12.5545, -12.3643, 2.1794, -7.5659, -20.7936, 11.2772, -13.3394, -14.2103, 15.9982, 0.802, 4.2446, 3.2387, 7.495, -2.5738, 3.0673]",1749.776,0,0
1,89,8900,84,"[1.1243, -13.163, 1.9524, -0.7454, -0.9464, 8.255, -3.4031, 4.1544, -7.5659, -24.1182, 10.9566, -3.2667, -14.3024, 5.6343, 1.9621, 0.9392, 3.2387, 13.2985, 4.9768, -15.6932]",1745.844,0,0
1,90,9000,89,"[-0.4739, -13.163, 1.9524, -0.7454, 0.8037, 8.255, -3.4031, 4.1544, -7.5659, -24.8453, 10.9566, -1.4605, -14.3024, 5.6343, 4.8543, 4.0706, 3.2387, 13.2985, -4.3223, 7.7781]",1615.159,0,0
1,91,9100,89,"[-0.4739, -13.163, 1.9524, -0.7454, 0.8037, 8.255, -3.4031, 4.1544, -7.5659, -24.8453, 10.9566, -1.4605, -14.3024, 5.6343, 4.8543, 4.0706, 3.2387, 13.2985, -4.3223, 7.7781]",1615.159,0,0
1,92,9200,89,"[-0.4739, -13.163, 1.9524, -0.7454, 0.8037, 8.255, -3.4031, 4.1544, -7.5659, -24.8453, 10.9566, -1.4605, -14.3024, 5.6343, 4.8543, 4.0706, 3.2387, 13.2985, -4.3223, 7.7781]",1615.159,0,0
1,93,9300,38,"[5.3764, 4.6168, -6.792, -0.625, 0.0798, 17.5373, -2.7542, 2.1794, -7.5659, -13.9895, 8.5031, -13.3394, -14.2103, 10.8516, 9.8074, 5.1406, 11.253, -0.5185, 4.9768, -3.8865]",1528.905,0,0
1,94,9400,39,"[5.3764, 2.0128, -6.792, -0.625, 0.0798, 17.5373, -2.7542, 2.1794, -7.5659, -13.9895, 5.6778, -13.3394, -14.2103, 10.8516, 12.1968, 4.2446, 3.2387, 7.495, -2.5738, 4.1773]",1439.71,0,0
1,95,9500,83,"[5.3764, 4.6168, -6.792, -0.625, 0.0798, 17.5373, -2.7542, 2.1794, -3.7, -13.9895, 4.9653, -0.5728, -14.3024, 10.8516, 9.8074, 2.0168, 11.253, -0.5185, -3.9453, -7.1208]",1266.758,0,0
1,96,9600,66,"[1.3351, 2.0128, -6.792, -0.625, 0.0798, 10.7231, -2.7542, 2.1794, -7.5659, -13.9895, 5.6778, -13.3394, -14.2103, 10.8516, 9.65, 5.1406, 5.5203, 5.1571, -2.5738, 7.8931]",1208.042,0,0
1,97,9700,97,"[2.9416, 4.6168, 2.209, 1.2013, 0.0798, 17.5373, -1.6177, -1.8559, -7.5659, -13.9895, 5.1413, -8.8364, -8.7761, 10.8516, 8.6842, 5.1406, 5.5203, 7.495, -2.5738, 7.8931]",1159.571,0,0
1,98,9800,97,"[2.9416, 4.6168, 2.209, 1.2013, 0.0798, 17.5373, -1.6177, -1.8559, -7.5659, -13.9895, 5.1413, -8.8364, -8.7761, 10.8516, 8.6842, 5.1406, 5.5203, 7.495, -2.5738, 7.8931]",1159.571,0,0
1,99,9900,97,"[2.9416, 4.6168, 2.209, 1.2013, 0.0798, 17.5373, -1.6177, -1.8559, -7.5659, -13.9895, 5.1413, -8.8364, -8.7761, 10.8516, 8.6842, 5.1406, 5.5203, 7.495, -2.5738, 7.8931]",1159.571,0,0
1,100,10000,21,"[5.3764, 7.7604, -5.3138, 2.9372, -0.0357, 17.5373, -4.1742, 5.5574, -4.5958, -6.0433, 8.5031, -2.1106, -14.2103, 10.8516, 8.6842, 5.1406, 4.9279, -5.9703, 5.7631, 3.0673]",1140.343,0,0
1,101,10100,49,"[1.7759, 7.7604, -5.3138, 2.9372, -0.0357, 17.5373, -4.1742, 0.7896, -4.5958, -6.0433, 8.5031, -2.1106, -14.2103, 10.8516, 8.6842, 5.1406, 4.9279, -5.9703, 5.3744, 3.0673]",1079.999,0,0
