run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,30,3000,34,"[56.3654, 94.8798, 45.9441]",0.671,0,0
1,31,3100,34,"[56.3654, 94.8798, 45.9441]",0.671,0,0
1,32,3200,43,"[56.4387, 94.5936, 45.8493]",0.656,0,0
1,33,3300,53,"[56.4261, 94.6536, 45.8576]",0.572,0,0
1,34,3400,53,"[56.4261, 94.6536, 45.8576]",0.572,0,0
1,35,3500,43,"[56.4076, 94.6031, 46.1753]",0.556,0,0
1,36,3600,43,"[56.4076, 94.6031, 46.1753]",0.556,0,0
1,37,3700,43,"[56.4015, 94.5904, 46.1127]",0.424,0,0
1,38,3800,34,"[56.2939, 94.5591, 46.0539]",0.381,0,0
1,39,3900,19,"[56.3314, 94.6383, 46.0513]",0.14,0,0
1,40,4000,19,"[56.3314, 94.6383, 46.0513]",0.14,0,0
1,41,4100,19,"[56.3314, 94.6383, 46.0513]",0.14,0,0
1,42,4200,19,"[56.3314, 94.6383, 46.0513]",0.14,0,0
1,43,4300,19,"[56.3314, 94.6383, 46.0513]",0.14,0,0
1,44,4400,92,"[56.3383, 94.7021, 46.0502]",0.121,0,0
1,45,4500,92,"[56.3383, 94.7021, 46.0502]",0.121,0,0
1,46,4600,92,"[56.3383, 94.7021, 46.0502]",0.121,0,0
1,47,4700,20,"[56.3053, 94.6669, 46.0375]",0.102,0,0
1,48,4800,53,"[56.3476, 94.6811, 46.0407]",0.072,0,0
1,49,4900,53,"[56.3476, 94.6811, 46.0407]",0.072,0,0
1,50,5000,53,"[56.3476, 94.6811, 46.0407]",0.072,0,0
1,51,5100,53,"[56.3476, 94.6811, 46.0407]",0.072,0,0
1,52,5200,53,"[56.3476, 94.6811, 46.0407]",0.072,0,0
1,53,5300,53,"[56.3403, 94.6918, 46.0256]",0.057,0,0
1,54,5400,43,"[56.3237, 94.6705, 46.0276]",0.038,0,0
1,55,5500,79,"[56.3271, 94.6768, 46.0239]",0.024,0,0
1,56,5600,79,"[56.3271, 94.6768, 46.0239]",0.024,0,0
1,57,5700,79,"[56.3271, 94.6768, 46.0239]",0.024,0,0
1,58,5800,79,"[56.3271, 94.6768, 46.0239]",0.024,0,0
1,59,5900,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,60,6000,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,61,6100,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,62,6200,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,63,6300,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,64,6400,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,65,6500,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,66,6600,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,67,6700,53,"[56.3364, 94.6699, 46.0276]",0.022,0,0
1,68,6800,66,"[56.3369, 94.6783, 46.0247]",0.017,0,0
1,69,6900,66,"[56.3369, 94.6783, 46.0247]",0.017,0,0
1,70,7000,66,"[56.3369, 94.6783, 46.0247]",0.017,0,0
1,71,7100,92,"[56.3368, 94.6763, 46.0239]",0.011,0,0
1,72,7200,92,"[56.3368, 94.6763, 46.0239]",0.011,0,0
1,73,7300,92,"[56.3368, 94.6763, 46.0239]",0.011,0,0
1,74,7400,57,"[56.3364, 94.6738, 46.0238]",0.008,0,0
1,75,7500,57,"[56.3364, 94.6738, 46.0238]",0.008,0,0
1,76,7600,57,"[56.3364, 94.6738, 46.0238]",0.008,0,0
1,77,7700,57,"[56.3364, 94.6738, 46.0238]",0.008,0,0
1,78,7800,13,"[56.3345, 94.675, 46.0236]",0.005,0,0
1,79,7900,13,"[56.3345, 94.675, 46.0236]",0.005,0,0
1,80,8000,13,"[56.3345, 94.675, 46.0236]",0.005,0,0
1,81,8100,13,"[56.3345, 94.675, 46.0236]",0.005,0,0
1,82,8200,57,"[56.335, 94.6737, 46.0229]",0.003,0,0
1,83,8300,57,"[56.335, 94.6737, 46.0229]",0.003,0,0
1,84,8400,57,"[56.335, 94.6737, 46.0229]",0.003,0,0
1,85,8500,57,"[56.335, 94.6737, 46.0229]",0.003,0,0
1,86,8600,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,87,8700,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,88,8800,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,89,8900,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,90,9000,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,91,9100,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,92,9200,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,93,9300,98,"[56.3347, 94.6737, 46.0224]",0.002,0,0
1,94,9400,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,95,9500,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,96,9600,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,97,9700,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,98,9800,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,99,9900,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
1,100,10000,35,"[56.3347, 94.6739, 46.0221]",0.001,0,0
2,1,100,91,"[56.0, 94.0, 43.0]",9.406,0,0
2,2,200,91,"[56.0, 94.0, 43.0]",9.406,0,0
2,3,300,91,"[56.0, 94.0, 43.0]",9.406,0,0
2,4,400,91,"[56.0, 94.0, 43.0]",9.406,0,0
2,5,500,91,"[56.0, 94.0, 43.0]",9.406,0,0
2,6,600,95,"[56.7991, 96.0879, 48.1082]",7.74,0,0
2,7,700,95,"[56.7991, 96.0879, 48.1082]",7.74,0,0
2,8,800,95,"[56.7991, 96.0879, 48.1082]",7.74,0,0
2,9,900,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,10,1000,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,11,1100,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,12,1200,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,13,1300,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,14,1400,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,15,1500,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,16,1600,44,"[58.1826, 93.766, 44.7686]",7.281,0,0
2,17,1700,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,18,1800,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,19,1900,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,20,2000,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,21,2100,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,22,2200,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,23,2300,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,24,2400,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,25,2500,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,26,2600,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,27,2700,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,28,2800,73,"[56.428, 94.9012, 46.2411]",0.994,0,0
2,29,2900,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,30,3000,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,31,3100,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,32,3200,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,33,3300,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,34,3400,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,35,3500,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,36,3600,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,37,3700,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,38,3800,45,"[56.3236, 94.7121, 45.9824]",0.169,0,0
2,39,3900,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,40,4000,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,41,4100,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,42,4200,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,43,4300,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,44,4400,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,45,4500,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,46,4600,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,47,4700,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,48,4800,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,49,4900,2,"[56.3687, 94.679, 45.998]",0.127,0,0
2,50,5000,44,"[56.3626, 94.6905, 45.9974]",0.124,0,0
2,51,5100,31,"[56.3243, 94.6811, 46.0067]",0.059,0,0
2,52,5200,31,"[56.3243, 94.6811, 46.0067]",0.059,0,0
2,53,5300,31,"[56.3271, 94.6812, 46.0271]",0.034,0,0
2,54,5400,31,"[56.3271, 94.6812, 46.0271]",0.034,0,0
2,55,5500,31,"[56.3271, 94.6812, 46.0271]",0.034,0,0
2,56,5600,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,57,5700,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,58,5800,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,59,5900,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,60,6000,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,61,6100,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,62,6200,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,63,6300,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,64,6400,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,65,6500,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,66,6600,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,67,6700,44,"[56.3356, 94.6803, 46.0244]",0.02,0,0
2,68,6800,14,"[56.3378, 94.6704, 46.0244]",0.017,0,0
2,69,6900,14,"[56.3378, 94.6704, 46.0244]",0.017,0,0
2,70,7000,54,"[56.3356, 94.6716, 46.0218]",0.009,0,0
2,71,7100,54,"[56.3356, 94.6716, 46.0218]",0.009,0,0
2,72,7200,54,"[56.3356, 94.6716, 46.0218]",0.009,0,0
2,73,7300,54,"[56.3356, 94.6716, 46.0218]",0.009,0,0
2,74,7400,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,75,7500,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,76,7600,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,77,7700,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,78,7800,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,79,7900,61,"[56.3355, 94.6734, 46.021]",0.005,0,0
2,80,8000,61,"[56.3348, 94.6744, 46.0209]",0.004,0,0
2,81,8100,61,"[56.3348, 94.6744, 46.0209]",0.004,0,0
2,82,8200,61,"[56.3348, 94.6744, 46.0209]",0.004,0,0
2,83,8300,4,"[56.3347, 94.6748, 46.0216]",0.003,0,0
2,84,8400,4,"[56.3347, 94.6748, 46.0221]",0.002,0,0
2,85,8500,4,"[56.3347, 94.6748, 46.0221]",0.002,0,0
2,86,8600,4,"[56.3347, 94.6748, 46.0221]",0.002,0,0
2,87,8700,4,"[56.3347, 94.6748, 46.0221]",0.002,0,0
2,88,8800,4,"[56.3347, 94.6748, 46.0221]",0.002,0,0
2,89,8900,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,90,9000,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,91,9100,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,92,9200,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,93,9300,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,94,9400,54,"[56.3343, 94.6743, 46.0217]",0.001,0,0
2,95,9500,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
2,96,9600,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
2,97,9700,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
2,98,9800,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
2,99,9900,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
2,100,10000,54,"[56.3343, 94.6742, 46.0221]",0.0,0,0
3,1,100,89,"[11.0, 65.0, 42.0]",16.678,0,0
3,2,200,89,"[11.0, 65.0, 42.0]",16.678,0,0
3,3,300,32,"[2.7064, 61.9167, 36.7094]",11.842,0,0
3,4,400,63,"[5.4283, 56.5916, 40.0209]",10.94,0,0
3,5,500,63,"[5.4283, 56.5916, 40.0209]",10.94,0,0
3,6,600,63,"[5.7487, 63.0669, 41.873]",7.784,0,0
3,7,700,16,"[5.7596, 62.4461, 38.1785]",5.559,0,0
3,8,800,16,"[5.7596, 62.4461, 38.1785]",5.559,0,0
3,9,900,16,"[5.7596, 62.4461, 38.1785]",5.559,0,0
3,10,1000,16,"[5.7596, 62.4461, 38.1785]",5.559,0,0
3,11,1100,27,"[4.8916, 59.5888, 39.8469]",4.71,0,0
3,12,1200,27,"[4.8916, 59.5888, 39.8469]",4.71,0,0
3,13,1300,27,"[4.8916, 59.5888, 39.8469]",4.71,0,0
3,14,1400,27,"[4.8916, 59.5888, 39.8469]",4.71,0,0
3,15,1500,27,"[4.8916, 59.5888, 39.8469]",4.71,0,0
3,16,1600,100,"[5.9945, 61.8711, 38.6049]",3.716,0,0
3,17,1700,100,"[5.9945, 61.8711, 38.6049]",3.716,0,0
3,18,1800,27,"[6.5721, 61.6376, 38.9313]",2.782,0,0
3,19,1900,27,"[6.5721, 61.6376, 38.9313]",2.782,0,0
3,20,2000,92,"[5.5594, 60.4909, 40.1495]",2.296,0,0
3,21,2100,27,"[6.545, 60.2308, 39.3951]",1.942,0,0
3,22,2200,27,"[6.545, 60.2308, 39.3951]",1.942,0,0
3,23,2300,27,"[6.545, 60.2308, 39.3951]",1.942,0,0
3,24,2400,20,"[6.4323, 61.1804, 39.1498]",1.604,0,0
3,25,2500,36,"[6.5765, 61.3011, 39.7497]",1.313,0,0
3,26,2600,57,"[6.5732, 61.0462, 39.8837]",1.004,0,0
3,27,2700,57,"[6.5732, 61.0462, 39.8837]",1.004,0,0
3,28,2800,74,"[6.5605, 60.7924, 39.8696]",0.911,0,0
3,29,2900,36,"[5.9414, 60.7946, 39.8461]",0.898,0,0
3,30,3000,34,"[6.2969, 61.0105, 40.0255]",0.885,0,0
3,31,3100,87,"[6.2247, 61.0758, 39.8703]",0.644,0,0
3,32,3200,87,"[6.2247, 61.0758, 39.8703]",0.644,0,0
3,33,3300,74,"[6.212, 60.9893, 39.7989]",0.376,0,0
3,34,3400,74,"[6.212, 60.9893, 39.7989]",0.376,0,0
3,35,3500,74,"[6.212, 60.9893, 39.7989]",0.376,0,0
3,36,3600,74,"[6.212, 60.9893, 39.7989]",0.376,0,0
3,37,3700,74,"[6.212, 60.9893, 39.7989]",0.376,0,0
3,38,3800,36,"[6.3045, 60.9622, 39.6343]",0.269,0,0
3,39,3900,36,"[6.3045, 60.9622, 39.6343]",0.269,0,0
3,40,4000,57,"[6.3386, 60.8538, 39.6616]",0.242,0,0
3,41,4100,57,"[6.3386, 60.8538, 39.6616]",0.242,0,0
3,42,4200,36,"[6.2977, 60.8339, 39.7161]",0.182,0,0
3,43,4300,36,"[6.2977, 60.8339, 39.7161]",0.182,0,0
3,44,4400,57,"[6.3182, 60.8611, 39.7149]",0.181,0,0
3,45,4500,45,"[6.221, 60.8424, 39.7026]",0.143,0,0
3,46,4600,36,"[6.2922, 60.8933, 39.6913]",0.096,0,0
3,47,4700,57,"[6.2661, 60.8855, 39.661]",0.09,0,0
3,48,4800,57,"[6.2661, 60.8855, 39.661]",0.09,0,0
3,49,4900,76,"[6.2628, 60.8702, 39.6675]",0.085,0,0
3,50,5000,74,"[6.2618, 60.9026, 39.666]",0.082,0,0
3,51,5100,23,"[6.2462, 60.8813, 39.6997]",0.029,0,0
3,52,5200,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,53,5300,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,54,5400,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,55,5500,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,56,5600,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,57,5700,91,"[6.2615, 60.8867, 39.6937]",0.019,0,0
3,58,5800,74,"[6.256, 60.8939, 39.6939]",0.014,0,0
3,59,5900,74,"[6.256, 60.8939, 39.6939]",0.014,0,0
3,60,6000,74,"[6.2557, 60.8923, 39.6939]",0.01,0,0
3,61,6100,74,"[6.2557, 60.8923, 39.6939]",0.01,0,0
3,62,6200,74,"[6.2562, 60.8895, 39.6939]",0.006,0,0
3,63,6300,74,"[6.2562, 60.8895, 39.6939]",0.006,0,0
3,64,6400,74,"[6.2562, 60.8895, 39.6939]",0.006,0,0
3,65,6500,74,"[6.2562, 60.8895, 39.6939]",0.006,0,0
3,66,6600,74,"[6.2556, 60.8889, 39.6939]",0.004,0,0
3,67,6700,74,"[6.2556, 60.8889, 39.6939]",0.004,0,0
3,68,6800,74,"[6.2556, 60.8889, 39.6939]",0.004,0,0
3,69,6900,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,70,7000,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,71,7100,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,72,7200,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,73,7300,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,74,7400,80,"[6.2539, 60.8884, 39.6937]",0.003,0,0
3,75,7500,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,76,7600,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,77,7700,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,78,7800,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,79,7900,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,80,8000,80,"[6.2545, 60.8885, 39.6939]",0.002,0,0
3,81,8100,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,82,8200,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,83,8300,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,84,8400,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,85,8500,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,86,8600,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,87,8700,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,88,8800,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,89,8900,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,90,9000,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,91,9100,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,92,9200,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,93,9300,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,94,9400,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,95,9500,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,96,9600,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,97,9700,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,98,9800,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,99,9900,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
3,100,10000,83,"[6.2542, 60.8884, 39.695]",0.0,0,0
4,1,100,90,"[51.0, 96.0, 40.0]",24.626,0,0
4,2,200,90,"[51.0, 96.0, 40.0]",24.626,0,0
4,3,300,90,"[51.0, 96.0, 40.0]",24.626,0,0
4,4,400,90,"[51.0, 96.0, 40.0]",24.626,0,0
4,5,500,72,"[51.3832, 96.1736, 47.2018]",16.026,0,0
4,6,600,72,"[51.3832, 96.1736, 47.2018]",16.026,0,0
4,7,700,72,"[51.3832, 96.1736, 47.2018]",16.026,0,0
4,8,800,72,"[51.3832, 96.1736, 47.2018]",16.026,0,0
4,9,900,92,"[55.1165, 95.5129, 44.3798]",6.675,0,0
4,10,1000,92,"[55.1165, 95.5129, 44.3798]",6.675,0,0
4,11,1100,62,"[57.2967, 95.8306, 46.6921]",4.974,0,0
4,12,1200,62,"[57.2967, 95.8306, 46.6921]",4.974,0,0
4,13,1300,62,"[56.2341, 93.6114, 46.3267]",3.353,0,0
4,14,1400,62,"[56.2341, 93.6114, 46.3267]",3.353,0,0
4,15,1500,62,"[56.2341, 93.6114, 46.3267]",3.353,0,0
4,16,1600,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,17,1700,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,18,1800,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,19,1900,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,20,2000,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,21,2100,13,"[56.6465, 95.1478, 46.5316]",2.303,0,0
4,22,2200,100,"[56.6349, 94.56, 46.3201]",1.324,0,0
4,23,2300,100,"[56.6349, 94.56, 46.3201]",1.324,0,0
4,24,2400,100,"[56.6349, 94.56, 46.3201]",1.324,0,0
4,25,2500,13,"[56.3491, 94.4059, 45.7197]",1.222,0,0
4,26,2600,80,"[56.3455, 94.9019, 45.8189]",0.922,0,0
4,27,2700,80,"[56.3455, 94.9019, 45.8189]",0.922,0,0
4,28,2800,80,"[56.3455, 94.9019, 45.8189]",0.922,0,0
4,29,2900,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,30,3000,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,31,3100,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,32,3200,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,33,3300,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,34,3400,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,35,3500,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,36,3600,45,"[56.3718, 94.6122, 45.9269]",0.361,0,0
4,37,3700,48,"[56.3587, 94.7486, 46.0286]",0.237,0,0
4,38,3800,48,"[56.3587, 94.7486, 46.0286]",0.237,0,0
4,39,3900,48,"[56.3587, 94.7486, 46.0286]",0.237,0,0
4,40,4000,100,"[56.3712, 94.6427, 46.0267]",0.147,0,0
4,41,4100,100,"[56.3712, 94.6427, 46.0267]",0.147,0,0
4,42,4200,100,"[56.3712, 94.6427, 46.0267]",0.147,0,0
4,43,4300,23,"[56.3198, 94.7131, 46.0122]",0.129,0,0
4,44,4400,23,"[56.3198, 94.7131, 46.0122]",0.129,0,0
4,45,4500,23,"[56.3198, 94.7131, 46.0122]",0.129,0,0
4,46,4600,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,47,4700,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,48,4800,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,49,4900,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,50,5000,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,51,5100,100,"[56.3237, 94.699, 46.0145]",0.085,0,0
4,52,5200,100,"[56.3249, 94.6944, 46.0148]",0.071,0,0
4,53,5300,34,"[56.3265, 94.6768, 46.025]",0.027,0,0
4,54,5400,34,"[56.3265, 94.6768, 46.025]",0.027,0,0
4,55,5500,34,"[56.3265, 94.6768, 46.025]",0.027,0,0
4,56,5600,34,"[56.3265, 94.6768, 46.025]",0.027,0,0
4,57,5700,34,"[56.3265, 94.6768, 46.025]",0.027,0,0
4,58,5800,23,"[56.3301, 94.6782, 46.0239]",0.019,0,0
4,59,5900,23,"[56.3301, 94.6782, 46.0239]",0.019,0,0
4,60,6000,23,"[56.3301, 94.6782, 46.0239]",0.019,0,0
4,61,6100,78,"[56.3365, 94.6711, 46.0207]",0.012,0,0
4,62,6200,48,"[56.3359, 94.6727, 46.0249]",0.011,0,0
4,63,6300,48,"[56.3359, 94.6727, 46.0249]",0.011,0,0
4,64,6400,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,65,6500,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,66,6600,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,67,6700,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,68,6800,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,69,6900,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,70,7000,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,71,7100,34,"[56.3336, 94.6751, 46.0244]",0.008,0,0
4,72,7200,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,73,7300,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,74,7400,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,75,7500,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,76,7600,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,77,7700,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,78,7800,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,79,7900,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,80,8000,96,"[56.3345, 94.6751, 46.0224]",0.003,0,0
4,81,8100,34,"[56.3346, 94.6745, 46.0227]",0.002,0,0
4,82,8200,34,"[56.3346, 94.6745, 46.0227]",0.002,0,0
4,83,8300,57,"[56.3346, 94.674, 46.0225]",0.001,0,0
