run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,57,7756,82,"[56.9853, 95.2699, 45.4436]",5.945,0,5
1,58,7857,2,"[56.9986, 95.3434, 45.6283]",5.938,0,5
1,59,7958,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,60,8059,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,61,8160,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,62,8261,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,63,8362,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,64,8463,1,"[57.0997, 95.1422, 45.5838]",5.423,0,5
1,65,8664,75,"[57.0277, 95.1192, 45.5291]",5.58,0,6
1,66,8865,75,"[57.0277, 95.1192, 45.5291]",5.58,0,6
1,67,9066,1,"[56.9934, 95.1, 45.5357]",5.714,0,6
1,68,9267,1,"[56.9876, 95.1601, 45.5851]",5.527,0,6
1,69,9368,1,"[57.06, 95.177, 45.6449]",5.459,0,6
1,70,9469,1,"[57.06, 95.177, 45.6449]",5.459,0,6
1,71,9570,10,"[57.0428, 95.1581, 45.5799]",5.326,0,6
1,72,9671,10,"[57.0428, 95.1581, 45.5799]",5.326,0,6
1,73,9772,10,"[57.0676, 95.1652, 45.5972]",5.293,0,6
1,74,9873,1,"[57.0492, 95.1865, 45.6002]",5.266,0,6
1,75,9974,1,"[57.0492, 95.1865, 45.6002]",5.266,0,6
2,1,100,91,"[56.0, 94.0, 43.0]",30.926,0,6
2,2,201,91,"[56.0, 94.0, 43.0]",30.926,0,6
2,3,302,91,"[56.0, 94.0, 43.0]",30.926,0,6
2,4,403,91,"[56.0, 94.0, 43.0]",30.926,0,6
2,5,504,19,"[60.78, 94.0646, 45.0953]",30.061,0,6
2,6,605,19,"[60.78, 94.0646, 45.0953]",30.061,0,6
2,7,706,13,"[40.8022, 49.2364, 51.9406]",24.985,0,6
2,8,807,13,"[40.8022, 49.2364, 51.9406]",24.985,0,6
2,9,908,12,"[41.6746, 45.7726, 49.2678]",20.644,0,6
2,10,1009,12,"[41.6746, 45.7726, 49.2678]",20.644,0,6
2,11,1110,19,"[38.183, 45.7671, 51.6491]",9.118,0,6
2,12,1211,19,"[38.183, 45.7671, 51.6491]",9.118,0,6
2,13,1312,19,"[38.183, 45.7671, 51.6491]",9.118,0,6
2,14,1413,12,"[37.3231, 46.0816, 51.1627]",7.059,0,6
2,15,1514,12,"[37.3231, 46.0816, 51.1627]",7.059,0,6
2,16,1615,19,"[38.6904, 46.7323, 50.2788]",5.558,0,6
2,17,1716,19,"[38.6904, 46.7323, 50.2788]",5.558,0,6
2,18,1817,19,"[38.3588, 46.8607, 49.6446]",5.216,0,6
2,19,1918,19,"[38.3588, 46.8607, 49.6446]",5.216,0,6
2,20,2019,19,"[38.3588, 46.8607, 49.6446]",5.216,0,6
2,21,2120,12,"[37.8485, 46.8454, 49.8974]",4.183,0,6
2,22,2221,12,"[37.8485, 46.8454, 49.8974]",4.183,0,6
2,23,2322,87,"[37.8094, 45.5754, 49.6017]",3.961,0,6
2,24,2423,74,"[38.3495, 45.6117, 49.8314]",3.85,0,6
2,25,2524,3,"[37.8363, 46.3155, 50.2528]",1.867,0,6
2,26,2625,3,"[37.8363, 46.3155, 50.2528]",1.867,0,6
2,27,2826,87,"[39.0228, 45.7929, 50.0781]",6.258,0,7
2,28,3027,95,"[38.431, 46.1534, 50.3804]",3.432,0,7
2,29,3228,12,"[37.6681, 46.0023, 50.0465]",1.76,0,7
2,30,3429,19,"[37.7677, 46.1845, 50.1029]",1.239,0,7
2,31,3530,19,"[37.7677, 46.1845, 50.1029]",1.239,0,7
2,32,3631,19,"[37.7677, 46.1845, 50.1029]",1.239,0,7
2,33,3732,19,"[37.7677, 46.1845, 50.1029]",1.239,0,7
2,34,3833,56,"[38.0461, 46.2272, 50.1082]",1.123,0,7
2,35,3934,57,"[37.8679, 45.9988, 50.0724]",0.961,0,7
2,36,4035,57,"[37.8679, 45.9988, 50.0724]",0.961,0,7
2,37,4136,57,"[37.8679, 45.9988, 50.0724]",0.961,0,7
2,38,4237,57,"[37.8679, 45.9988, 50.0724]",0.961,0,7
2,39,4338,92,"[37.8966, 46.1333, 49.9305]",0.799,0,7
2,40,4539,92,"[37.8966, 46.1333, 49.9305]",0.8,0,8
2,41,4740,93,"[37.9669, 46.1511, 50.0474]",0.459,0,8
2,42,4941,93,"[37.9669, 46.1511, 50.0474]",0.458,0,8
2,43,5142,75,"[37.9936, 46.1781, 49.9781]",0.74,0,8
2,44,5243,75,"[37.9936, 46.1781, 49.9781]",0.74,0,8
2,45,5344,75,"[37.9936, 46.1781, 49.9781]",0.74,0,8
2,46,5545,58,"[37.457, 47.3594, 50.0362]",9.135,0,9
2,47,5746,9,"[37.7569, 47.0179, 49.8282]",6.469,0,9
2,48,5947,9,"[37.7569, 47.0179, 49.8282]",6.469,0,9
2,49,6148,24,"[37.8432, 47.0516, 49.759]",6.485,0,9
2,50,6249,24,"[37.8432, 47.0516, 49.759]",6.485,0,9
2,51,6350,24,"[37.8432, 47.0516, 49.759]",6.485,0,9
2,52,6451,33,"[37.6697, 46.984, 49.6458]",6.339,0,9
2,53,6652,33,"[37.6697, 46.984, 49.6458]",6.338,0,10
2,54,6853,89,"[37.6084, 47.0331, 49.6659]",6.496,0,10
2,55,7054,60,"[37.8172, 47.0098, 49.6105]",6.562,0,10
2,56,7255,60,"[37.8172, 47.0098, 49.6105]",6.562,0,10
2,57,7456,20,"[37.6837, 46.8845, 49.5904]",6.98,0,11
2,58,7657,20,"[37.5564, 47.0825, 49.7696]",6.879,0,11
2,59,7858,93,"[37.6145, 47.107, 49.7996]",6.701,0,11
2,60,8059,93,"[37.6145, 47.107, 49.7996]",6.701,0,11
2,61,8160,20,"[37.6871, 47.0095, 49.7256]",6.009,0,11
2,62,8261,20,"[37.6871, 47.0095, 49.7256]",6.009,0,11
2,63,8362,20,"[37.7151, 47.0369, 49.669]",5.945,0,11
2,64,8463,20,"[37.7151, 47.0369, 49.669]",5.945,0,11
2,65,8564,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,66,8665,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,67,8766,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,68,8867,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,69,8968,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,70,9069,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,71,9170,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,72,9271,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,73,9372,20,"[37.7311, 47.04, 49.6707]",5.922,0,11
2,74,9473,85,"[37.7283, 47.0388, 49.7292]",5.784,0,11
2,75,9574,85,"[37.7283, 47.0388, 49.7292]",5.784,0,11
2,76,9675,85,"[37.7295, 47.0405, 49.6966]",5.752,0,11
2,77,9776,85,"[37.7295, 47.0405, 49.6966]",5.752,0,11
2,78,9877,85,"[37.7295, 47.0405, 49.6966]",5.752,0,11
2,79,9978,85,"[37.7295, 47.0405, 49.6966]",5.752,0,11
3,1,100,26,"[78.0, 59.0, 53.0]",33.212,0,11
3,2,301,26,"[78.0, 59.0, 53.0]",38.754,0,12
3,3,502,86,"[2.4942, 58.9858, 35.9294]",50.912,0,12
3,4,703,34,"[3.635, 57.2885, 40.4599]",49.684,0,12
3,5,904,34,"[3.635, 57.2885, 40.4599]",49.683,0,12
3,6,1005,18,"[6.1057, 61.6506, 38.3153]",34.569,0,12
3,7,1106,18,"[6.1057, 61.6506, 38.3153]",34.569,0,12
3,8,1207,18,"[6.1057, 61.6506, 38.3153]",34.569,0,12
3,9,1308,18,"[6.1057, 61.6506, 38.3153]",34.569,0,12
3,10,1409,18,"[6.1057, 61.6506, 38.3153]",34.569,0,12
3,11,1510,20,"[80.8585, 58.3349, 43.8091]",30.64,0,12
3,12,1611,20,"[80.8585, 58.3349, 43.8091]",30.64,0,12
3,13,1712,20,"[80.8585, 58.3349, 43.8091]",30.64,0,12
3,14,1813,77,"[78.3464, 50.9074, 43.9909]",24.484,0,12
3,15,1914,70,"[79.3528, 54.961, 46.4381]",16.966,0,12
3,16,2015,70,"[79.3528, 54.961, 46.4381]",16.966,0,12
3,17,2116,70,"[79.3528, 54.961, 46.4381]",16.966,0,12
3,18,2217,70,"[79.3528, 54.961, 46.4381]",16.966,0,12
3,19,2318,86,"[75.5178, 53.5857, 46.521]",15.748,0,12
3,20,2419,73,"[75.8527, 54.0795, 46.1462]",14.062,0,12
3,21,2520,2,"[76.7778, 55.048, 45.898]",12.412,0,12
3,22,2721,96,"[77.4251, 54.6715, 45.8501]",11.162,0,13
3,23,2922,96,"[77.4251, 54.6715, 45.8501]",11.162,0,13
3,24,3123,23,"[76.7764, 53.7789, 46.0193]",11.708,0,13
3,25,3324,23,"[76.7764, 53.7789, 46.0193]",11.708,0,13
3,26,3425,23,"[76.7764, 53.7789, 46.0193]",11.708,0,13
3,27,3526,73,"[77.3178, 54.466, 45.9678]",10.336,0,13
3,28,3627,73,"[77.3178, 54.466, 45.9678]",10.336,0,13
3,29,3728,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,30,3829,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,31,3930,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,32,4031,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,33,4132,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,34,4233,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,35,4334,91,"[77.3422, 54.3592, 46.132]",9.708,0,13
3,36,4435,22,"[77.3359, 54.3939, 46.4837]",9.638,0,13
3,37,4536,22,"[77.3359, 54.3939, 46.4837]",9.638,0,13
3,38,4637,22,"[77.3359, 54.3939, 46.4837]",9.638,0,13
3,39,4838,70,"[77.408, 54.3685, 46.3824]",9.58,0,14
3,40,5039,70,"[77.408, 54.3685, 46.3824]",9.58,0,14
3,41,5240,22,"[77.3741, 54.4176, 46.2416]",9.585,0,14
3,42,5441,58,"[77.8321, 54.2257, 47.1875]",23.301,0,14
3,43,5542,73,"[78.1261, 53.9167, 47.0947]",23.065,0,14
3,44,5643,77,"[78.0392, 53.8318, 46.8685]",23.048,0,14
3,45,5744,77,"[78.0392, 53.8318, 46.8685]",23.048,0,14
3,46,5845,27,"[77.8399, 53.9671, 47.0805]",22.85,0,14
3,47,5946,27,"[77.8399, 53.9671, 47.0805]",22.85,0,14
3,48,6147,26,"[78.0888, 54.1917, 46.7718]",23.155,0,15
3,49,6348,29,"[78.0733, 54.0729, 46.9453]",22.637,0,15
3,50,6549,29,"[78.0733, 54.0729, 46.9453]",22.637,0,15
3,51,6750,25,"[77.8408, 53.9829, 46.9249]",22.69,0,15
3,52,6851,25,"[77.8408, 53.9829, 46.9249]",22.69,0,15
3,53,6952,25,"[77.8408, 53.9829, 46.9249]",22.69,0,15
3,54,7153,8,"[78.0113, 54.1704, 46.8588]",22.815,0,16
3,55,7354,8,"[78.0113, 54.1704, 46.8588]",22.814,0,16
3,56,7555,72,"[78.0827, 53.997, 46.8884]",22.739,0,16
3,57,7756,72,"[78.0827, 53.997, 46.8884]",22.739,0,16
3,58,7857,72,"[78.0827, 53.997, 46.8884]",22.739,0,16
3,59,7958,45,"[78.0786, 54.0822, 46.9156]",22.686,0,16
3,60,8059,45,"[78.0786, 54.0822, 46.9156]",22.686,0,16
3,61,8160,45,"[78.0786, 54.0822, 46.9156]",22.686,0,16
3,62,8261,45,"[78.0786, 54.0822, 46.9156]",22.686,0,16
3,63,8462,35,"[78.0245, 53.8606, 47.0377]",22.928,0,17
3,64,8663,75,"[77.9884, 53.9832, 46.9906]",22.474,0,17
3,65,8864,75,"[77.9884, 53.9832, 46.9906]",22.474,0,17
3,66,9065,75,"[78.0778, 53.973, 47.0344]",22.756,0,17
3,67,9166,75,"[78.0778, 53.973, 47.0344]",22.756,0,17
3,68,9267,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,69,9368,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,70,9469,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,71,9570,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,72,9671,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,73,9772,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,74,9873,73,"[77.9181, 54.0122, 46.9335]",22.424,0,17
3,75,9974,8,"[77.9205, 54.0435, 46.994]",22.402,0,17
4,1,100,89,"[38.0, 48.0, 42.0]",45.026,0,17
4,2,201,89,"[38.0, 48.0, 42.0]",45.026,0,17
4,3,302,89,"[38.0, 48.0, 42.0]",45.026,0,17
4,4,403,17,"[80.3753, 58.5088, 45.2357]",29.7,0,17
4,5,504,17,"[80.3753, 58.5088, 45.2357]",29.7,0,17
4,6,605,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,7,706,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,8,807,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,9,908,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,10,1009,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,11,1110,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,12,1211,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,13,1312,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,14,1413,59,"[78.2984, 56.6466, 44.3902]",24.867,0,17
4,15,1514,35,"[78.2573, 56.5292, 46.461]",22.825,0,17
4,16,1615,35,"[78.2573, 56.5292, 46.461]",22.825,0,17
4,17,1716,35,"[78.2573, 56.5292, 46.461]",22.825,0,17
4,18,1817,55,"[77.8558, 53.5401, 47.2299]",21.915,0,17
4,19,2018,4,"[76.968, 54.7422, 46.5213]",21.055,0,18
4,20,2219,4,"[76.968, 54.7422, 46.5213]",21.056,0,18
4,21,2420,70,"[78.2212, 55.031, 46.3364]",18.988,0,18
4,22,2621,70,"[78.2212, 55.031, 46.3364]",18.988,0,18
4,23,2722,70,"[78.2318, 54.8817, 46.1374]",18.572,0,18
4,24,2823,70,"[78.2318, 54.8817, 46.1374]",18.572,0,18
4,25,2924,70,"[78.2318, 54.8817, 46.1374]",18.572,0,18
4,26,3025,70,"[78.2318, 54.8817, 46.1374]",18.572,0,18
4,27,3126,70,"[78.2318, 54.8817, 46.1374]",18.572,0,18
4,28,3227,70,"[78.2769, 54.5912, 46.2863]",18.387,0,18
4,29,3328,70,"[78.2769, 54.5912, 46.2863]",18.387,0,18
4,30,3429,70,"[78.2769, 54.5912, 46.2863]",18.387,0,18
4,31,3530,8,"[78.0528, 54.7153, 46.2483]",18.22,0,18
4,32,3631,8,"[78.0528, 54.7153, 46.2483]",18.22,0,18
4,33,3732,8,"[78.0528, 54.7153, 46.2483]",18.22,0,18
4,34,3833,8,"[78.0528, 54.7153, 46.2483]",18.22,0,18
4,35,3934,8,"[78.0528, 54.7153, 46.2483]",18.22,0,18
4,36,4035,70,"[78.1448, 54.6096, 46.2328]",18.074,0,18
4,37,4136,70,"[78.1448, 54.6096, 46.2328]",18.074,0,18
4,38,4237,70,"[78.1448, 54.6096, 46.2328]",18.074,0,18
4,39,4338,70,"[78.1448, 54.6096, 46.2328]",18.074,0,18
4,40,4439,70,"[78.1448, 54.6096, 46.2328]",18.074,0,18
4,41,4640,70,"[78.1111, 54.6191, 46.2348]",18.071,0,19
4,42,4841,70,"[78.1288, 54.6178, 46.235]",18.062,0,19
4,43,5042,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,44,5243,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,45,5344,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,46,5445,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,47,5546,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,48,5647,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,49,5748,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,50,5849,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,51,5950,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,52,6051,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,53,6152,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,54,6253,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,55,6354,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,56,6455,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,57,6556,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,58,6657,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,59,6758,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,60,6859,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,61,6960,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,62,7061,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,63,7162,88,"[78.1059, 54.6591, 46.2189]",18.021,0,19
4,64,7363,28,"[78.5851, 53.9753, 46.26]",28.216,0,20
4,65,7564,100,"[78.638, 53.897, 46.4915]",27.544,0,20
4,66,7765,100,"[78.638, 53.897, 46.4915]",27.544,0,20
4,67,7966,17,"[78.723, 53.906, 46.5543]",27.625,0,20
4,68,8067,17,"[78.723, 53.906, 46.5543]",27.625,0,20
4,69,8168,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,70,8269,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,71,8370,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,72,8471,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,73,8572,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,74,8673,48,"[78.6571, 53.9444, 46.4998]",27.611,0,20
4,75,8774,23,"[78.6887, 53.8445, 46.4404]",27.544,0,20
4,76,8975,23,"[78.6887, 53.8445, 46.4404]",27.543,0,21
4,77,9176,10,"[78.5733, 53.8026, 46.4868]",27.801,0,21
4,78,9377,23,"[78.6411, 53.8357, 46.4569]",27.587,0,21
4,79,9578,23,"[78.7339, 53.8937, 46.4636]",27.536,0,21
4,80,9679,23,"[78.7339, 53.8937, 46.4636]",27.536,0,21
4,81,9780,60,"[78.6853, 53.865, 46.4919]",27.407,0,21
4,82,9881,60,"[78.6853, 53.865, 46.4919]",27.407,0,21
4,83,9982,60,"[78.6853, 53.865, 46.4919]",27.407,0,21
5,1,100,87,"[60.0, 85.0, 35.0]",55.075,0,21
5,2,301,14,"[53.1128, 90.2561, 32.8239]",56.02,0,22
5,3,502,14,"[53.1128, 90.2561, 32.8239]",56.02,0,22
5,4,703,27,"[60.1043, 96.172, 41.9411]",44.771,0,22
5,5,904,27,"[60.1043, 96.172, 41.9411]",44.771,0,22
5,6,1005,27,"[60.1043, 96.172, 41.9411]",44.771,0,22
5,7,1106,91,"[56.6064, 98.0369, 41.3886]",43.901,0,22
5,8,1207,56,"[55.2583, 95.342, 39.5023]",42.899,0,22
5,9,1308,91,"[54.6671, 96.2341, 41.615]",41.578,0,22
5,10,1409,91,"[54.6671, 96.2341, 41.615]",41.578,0,22
5,11,1510,91,"[54.6671, 96.2341, 41.615]",41.578,0,22
5,12,1611,57,"[57.1171, 96.3513, 43.7018]",41.471,0,22
5,13,1712,24,"[54.7472, 94.841, 41.5209]",40.231,0,22
5,14,1913,24,"[54.7472, 94.841, 41.5209]",40.23,0,23
5,15,2114,38,"[54.5362, 94.9825, 41.7967]",40.36,0,23
5,16,2315,38,"[54.5362, 94.9825, 41.7967]",40.36,0,23
5,17,2516,69,"[58.1144, 94.752, 42.7416]",40.648,0,23
5,18,2617,69,"[58.1144, 94.752, 42.7416]",40.648,0,23
5,19,2718,69,"[58.1144, 94.752, 42.7416]",40.648,0,23
5,20,2819,16,"[56.6402, 95.2534, 41.6399]",39.584,0,23
5,21,2920,69,"[56.6538, 94.2955, 42.287]",38.176,0,23
5,22,3021,69,"[56.6538, 94.2955, 42.287]",38.176,0,23
5,23,3122,69,"[56.1732, 94.4983, 42.2173]",37.833,0,23
5,24,3223,69,"[56.1732, 94.4983, 42.2173]",37.833,0,23
5,25,3324,69,"[56.1732, 94.4983, 42.2173]",37.833,0,23
5,26,3425,69,"[56.1732, 94.4983, 42.2173]",37.833,0,23
5,27,3526,28,"[55.9543, 94.3474, 42.5132]",37.42,0,23
5,28,3627,49,"[36.1827, 50.6578, 46.5143]",34.211,0,23
5,29,3728,49,"[36.1827, 50.6578, 46.5143]",34.211,0,23
5,30,3829,37,"[40.5568, 48.6393, 46.7923]",25.257,0,23
5,31,3930,37,"[40.5568, 48.6393, 46.7923]",25.257,0,23
5,32,4031,37,"[40.5568, 48.6393, 46.7923]",25.257,0,23
5,33,4132,37,"[40.5568, 48.6393, 46.7923]",25.257,0,23
5,34,4233,71,"[38.5819, 50.3288, 47.7473]",24.85,0,23
5,35,4334,71,"[38.5819, 50.3288, 47.7473]",24.85,0,23
5,36,4435,58,"[40.111, 46.4187, 47.0691]",23.11,0,23
5,37,4536,44,"[39.9069, 46.7614, 47.8762]",18.795,0,23
5,38,4637,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,39,4738,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,40,4839,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,41,4940,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,42,5041,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,43,5142,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,44,5243,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,45,5344,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,46,5445,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,47,5546,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,48,5647,43,"[38.2804, 47.9624, 48.0604]",10.93,0,23
5,49,5748,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,50,5849,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,51,5950,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,52,6051,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,53,6152,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,54,6253,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,55,6354,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,56,6455,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,57,6556,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,58,6657,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,59,6758,83,"[38.8729, 48.4018, 48.7673]",8.235,0,23
5,60,6859,3,"[39.1227, 48.3791, 48.3373]",7.706,0,23
5,61,6960,3,"[39.1227, 48.3791, 48.3373]",7.706,0,23
5,62,7061,3,"[39.1227, 48.3791, 48.3373]",7.706,0,23
5,63,7162,83,"[38.9128, 48.6516, 48.4036]",7.516,0,23
5,64,7263,83,"[38.9128, 48.6516, 48.4036]",7.516,0,23
5,65,7364,83,"[38.9128, 48.6516, 48.4036]",7.516,0,23
5,66,7465,58,"[39.047, 48.416, 48.6026]",7.252,0,23
5,67,7566,58,"[39.047, 48.416, 48.6026]",7.252,0,23
5,68,7667,81,"[39.1226, 48.5011, 48.4719]",6.977,0,23
5,69,7868,3,"[38.981, 48.5063, 48.4671]",6.78,0,24
5,70,8069,3,"[38.981, 48.5063, 48.4671]",6.78,0,24
