run,gen,nevals,bestId,bestPos,bestError,Eo,env
1,1,100,19,"[-16.0, 38.0]",1.954,0,0
1,2,200,50,"[4.0, 13.0]",1.872,0,0
1,3,300,49,"[3.0, 13.0]",1.843,0,0
1,4,400,49,"[3.0, 13.0]",1.843,0,0
1,5,500,49,"[3.0, 13.0]",1.843,0,0
1,6,600,49,"[3.0, 13.0]",1.843,0,0
1,7,700,11,"[3.0, 4.0]",1.83,0,0
1,8,800,11,"[3.0, 4.0]",1.83,0,0
1,9,900,11,"[3.0, 4.0]",1.83,0,0
1,10,1000,11,"[3.0, 4.0]",1.83,0,0
1,11,1100,11,"[3.0, 4.0]",1.83,0,0
1,12,1200,18,"[0.0, 7.922]",1.827,0,0
1,13,1300,18,"[0.0, 7.922]",1.827,0,0
1,14,1400,18,"[0.0, 7.922]",1.827,0,0
1,15,1500,18,"[0.0, 7.922]",1.827,0,0
1,16,1600,18,"[0.0, 7.922]",1.827,0,0
1,17,1700,18,"[0.0, 7.922]",1.827,0,0
1,18,1800,18,"[0.0, 7.922]",1.827,0,0
1,19,1900,18,"[0.0, 7.922]",1.827,0,0
1,20,2000,18,"[0.0, 7.922]",1.827,0,0
1,21,2100,18,"[0.0, 7.922]",1.827,0,0
1,22,2200,18,"[0.0, 7.922]",1.827,0,0
1,23,2300,18,"[0.0, 7.922]",1.827,0,0
1,24,2400,18,"[0.0, 7.922]",1.827,0,0
1,25,2500,18,"[0.0, 7.922]",1.827,0,0
1,26,2600,18,"[0.0, 7.922]",1.827,0,0
1,27,2700,18,"[0.0, 7.922]",1.827,0,0
1,28,2800,18,"[0.0, 7.922]",1.827,0,0
1,29,2900,18,"[0.0, 7.922]",1.827,0,0
1,30,3000,18,"[0.0, 7.922]",1.827,0,0
1,31,3100,18,"[0.0, 7.922]",1.827,0,0
1,32,3200,18,"[0.0, 7.922]",1.827,0,0
1,33,3300,63,"[3.0, 8.0]",1.769,0,0
1,34,3400,63,"[3.0, 8.0]",1.769,0,0
1,35,3500,63,"[3.0, 8.0]",1.769,0,0
1,36,3600,63,"[3.0, 8.0]",1.769,0,0
1,37,3700,63,"[3.0, 8.0]",1.769,0,0
1,38,3800,63,"[3.0, 8.0]",1.769,0,0
1,39,3900,63,"[3.0, 8.0]",1.769,0,0
1,40,4000,26,"[9.7322, 13.0]",1.736,0,0
1,41,4100,26,"[9.7322, 13.0]",1.736,0,0
1,42,4200,26,"[9.7322, 13.0]",1.736,0,0
1,43,4300,26,"[9.7322, 13.0]",1.736,0,0
1,44,4400,26,"[9.7322, 13.0]",1.736,0,0
1,45,4500,26,"[9.7322, 13.0]",1.736,0,0
1,46,4600,26,"[9.7322, 13.0]",1.736,0,0
1,47,4700,26,"[9.7322, 13.0]",1.736,0,0
1,48,4800,26,"[9.7322, 13.0]",1.736,0,0
1,49,4900,41,"[4.8652, 4.0]",1.673,0,0
1,50,5000,41,"[4.8652, 4.0]",1.673,0,0
